    0.10000E-03    0.30289E-03
    0.10202E-03    0.30879E-03
    0.10408E-03    0.31481E-03
    0.10618E-03    0.32094E-03
    0.10833E-03    0.32720E-03
    0.11052E-03    0.33357E-03
    0.11275E-03    0.34007E-03
    0.11503E-03    0.34670E-03
    0.11735E-03    0.35346E-03
    0.11972E-03    0.36035E-03
    0.12214E-03    0.36737E-03
    0.12461E-03    0.37453E-03
    0.12712E-03    0.38182E-03
    0.12969E-03    0.38927E-03
    0.13231E-03    0.39685E-03
    0.13499E-03    0.40458E-03
    0.13771E-03    0.41247E-03
    0.14049E-03    0.42051E-03
    0.14333E-03    0.42870E-03
    0.14623E-03    0.43705E-03
    0.14918E-03    0.44557E-03
    0.15220E-03    0.45425E-03
    0.15527E-03    0.46311E-03
    0.15841E-03    0.47213E-03
    0.16161E-03    0.48133E-03
    0.16487E-03    0.49071E-03
    0.16820E-03    0.50027E-03
    0.17160E-03    0.51002E-03
    0.17507E-03    0.51996E-03
    0.17860E-03    0.53009E-03
    0.18221E-03    0.54042E-03
    0.18589E-03    0.55095E-03
    0.18965E-03    0.56169E-03
    0.19348E-03    0.57263E-03
    0.19739E-03    0.58379E-03
    0.20138E-03    0.59516E-03
    0.20544E-03    0.60676E-03
    0.20959E-03    0.61858E-03
    0.21383E-03    0.63064E-03
    0.21815E-03    0.64293E-03
    0.22255E-03    0.65545E-03
    0.22705E-03    0.66823E-03
    0.23164E-03    0.68125E-03
    0.23632E-03    0.69452E-03
    0.24109E-03    0.70805E-03
    0.24596E-03    0.72185E-03
    0.25093E-03    0.73592E-03
    0.25600E-03    0.75025E-03
    0.26117E-03    0.76487E-03
    0.26645E-03    0.77978E-03
    0.27183E-03    0.79497E-03
    0.27732E-03    0.81046E-03
    0.28292E-03    0.82625E-03
    0.28864E-03    0.84235E-03
    0.29447E-03    0.85876E-03
    0.30042E-03    0.87549E-03
    0.30649E-03    0.89255E-03
    0.31268E-03    0.90994E-03
    0.31899E-03    0.92767E-03
    0.32544E-03    0.94574E-03
    0.33201E-03    0.96417E-03
    0.33872E-03    0.98295E-03
    0.34556E-03    0.10021E-02
    0.35254E-03    0.10216E-02
    0.35966E-03    0.10415E-02
    0.36693E-03    0.10618E-02
    0.37434E-03    0.10825E-02
    0.38190E-03    0.11036E-02
    0.38962E-03    0.11251E-02
    0.39749E-03    0.11470E-02
    0.40552E-03    0.11694E-02
    0.41371E-03    0.11921E-02
    0.42207E-03    0.12154E-02
    0.43060E-03    0.12390E-02
    0.43929E-03    0.12632E-02
    0.44817E-03    0.12878E-02
    0.45722E-03    0.13129E-02
    0.46646E-03    0.13384E-02
    0.47588E-03    0.13645E-02
    0.48550E-03    0.13911E-02
    0.49530E-03    0.14182E-02
    0.50531E-03    0.14458E-02
    0.51552E-03    0.14740E-02
    0.52593E-03    0.15027E-02
    0.53656E-03    0.15319E-02
    0.54739E-03    0.15618E-02
    0.55845E-03    0.15922E-02
    0.56973E-03    0.16232E-02
    0.58124E-03    0.16548E-02
    0.59299E-03    0.16870E-02
    0.60496E-03    0.17199E-02
    0.61719E-03    0.17534E-02
    0.62965E-03    0.17875E-02
    0.64237E-03    0.18223E-02
    0.65535E-03    0.18578E-02
    0.66859E-03    0.18940E-02
    0.68210E-03    0.19308E-02
    0.69588E-03    0.19684E-02
    0.70993E-03    0.20067E-02
    0.72427E-03    0.20458E-02
    0.73891E-03    0.20856E-02
    0.75383E-03    0.21262E-02
    0.76906E-03    0.21676E-02
    0.78460E-03    0.22098E-02
    0.80045E-03    0.22528E-02
    0.81662E-03    0.22967E-02
    0.83311E-03    0.23413E-02
    0.84994E-03    0.23869E-02
    0.86711E-03    0.24333E-02
    0.88463E-03    0.24807E-02
    0.90250E-03    0.25290E-02
    0.92073E-03    0.25781E-02
    0.93933E-03    0.26283E-02
    0.95831E-03    0.26794E-02
    0.97767E-03    0.27315E-02
    0.99742E-03    0.27847E-02
    0.10176E-02    0.28388E-02
    0.10381E-02    0.28940E-02
    0.10591E-02    0.29503E-02
    0.10805E-02    0.30076E-02
    0.11023E-02    0.30661E-02
    0.11246E-02    0.31257E-02
    0.11473E-02    0.31864E-02
    0.11705E-02    0.32483E-02
    0.11941E-02    0.33115E-02
    0.12182E-02    0.33758E-02
    0.12429E-02    0.34414E-02
    0.12680E-02    0.35082E-02
    0.12936E-02    0.35763E-02
    0.13197E-02    0.36458E-02
    0.13464E-02    0.37166E-02
    0.13736E-02    0.37887E-02
    0.14013E-02    0.38622E-02
    0.14296E-02    0.39372E-02
    0.14585E-02    0.40136E-02
    0.14880E-02    0.40914E-02
    0.15180E-02    0.41708E-02
    0.15487E-02    0.42517E-02
    0.15800E-02    0.43341E-02
    0.16119E-02    0.44181E-02
    0.16445E-02    0.45037E-02
    0.16777E-02    0.45910E-02
    0.17116E-02    0.46799E-02
    0.17462E-02    0.47705E-02
    0.17814E-02    0.48629E-02
    0.18174E-02    0.49570E-02
    0.18541E-02    0.50529E-02
    0.18916E-02    0.51507E-02
    0.19298E-02    0.52503E-02
    0.19688E-02    0.53518E-02
    0.20086E-02    0.54552E-02
    0.20491E-02    0.55606E-02
    0.20905E-02    0.56680E-02
    0.21328E-02    0.57774E-02
    0.21758E-02    0.58889E-02
    0.22198E-02    0.60025E-02
    0.22646E-02    0.61182E-02
    0.23104E-02    0.62362E-02
    0.23571E-02    0.63563E-02
    0.24047E-02    0.64787E-02
    0.24533E-02    0.66034E-02
    0.25028E-02    0.67304E-02
    0.25534E-02    0.68598E-02
    0.26050E-02    0.69916E-02
    0.26576E-02    0.71259E-02
    0.27113E-02    0.72626E-02
    0.27660E-02    0.74019E-02
    0.28219E-02    0.75438E-02
    0.28789E-02    0.76883E-02
    0.29371E-02    0.78355E-02
    0.29964E-02    0.79854E-02
    0.30569E-02    0.81380E-02
    0.31187E-02    0.82935E-02
    0.31817E-02    0.84517E-02
    0.32460E-02    0.86129E-02
    0.33115E-02    0.87769E-02
    0.33784E-02    0.89440E-02
    0.34467E-02    0.91140E-02
    0.35163E-02    0.92871E-02
    0.35874E-02    0.94633E-02
    0.36598E-02    0.96427E-02
    0.37338E-02    0.98252E-02
    0.38092E-02    0.10011E-01
    0.38861E-02    0.10200E-01
    0.39646E-02    0.10392E-01
    0.40447E-02    0.10588E-01
    0.41264E-02    0.10787E-01
    0.42098E-02    0.10990E-01
    0.42948E-02    0.11196E-01
    0.43816E-02    0.11406E-01
    0.44701E-02    0.11619E-01
    0.45604E-02    0.11836E-01
    0.46525E-02    0.12056E-01
    0.47465E-02    0.12280E-01
    0.48424E-02    0.12508E-01
    0.49402E-02    0.12740E-01
    0.50400E-02    0.12975E-01
    0.51419E-02    0.13214E-01
    0.52457E-02    0.13457E-01
    0.53517E-02    0.13704E-01
    0.54598E-02    0.13955E-01
    0.55701E-02    0.14210E-01
    0.56826E-02    0.14469E-01
    0.57974E-02    0.14731E-01
    0.59145E-02    0.14998E-01
    0.60340E-02    0.15269E-01
    0.61559E-02    0.15543E-01
    0.62803E-02    0.15822E-01
    0.64072E-02    0.16105E-01
    0.65366E-02    0.16392E-01
    0.66686E-02    0.16682E-01
    0.68033E-02    0.16977E-01
    0.69408E-02    0.17276E-01
    0.70810E-02    0.17578E-01
    0.72240E-02    0.17885E-01
    0.73700E-02    0.18195E-01
    0.75189E-02    0.18510E-01
    0.76708E-02    0.18828E-01
    0.78257E-02    0.19149E-01
    0.79838E-02    0.19475E-01
    0.81451E-02    0.19804E-01
