  0.646850E-02  0.164687E+05  0.159084E+05  0.211724E+05  0.202340E+05  0.201530E+05  0.165285E+05  0.163819E+05  0.216238E+05 -0.600567E+00  0.173205E+05  0.160480E+05  0.132050E+04
  0.668775E-02  0.164553E+05  0.158572E+05  0.211016E+05  0.201029E+05  0.200230E+05  0.165049E+05  0.163626E+05  0.215783E+05 -0.599349E+00  0.173022E+05  0.159447E+05  0.136255E+04
  0.691443E-02  0.164410E+05  0.158026E+05  0.210260E+05  0.199637E+05  0.198848E+05  0.164798E+05  0.163421E+05  0.215298E+05 -0.598051E+00  0.172826E+05  0.158346E+05  0.140574E+04
  0.714880E-02  0.164257E+05  0.157444E+05  0.209455E+05  0.198159E+05  0.197381E+05  0.164530E+05  0.163202E+05  0.214782E+05 -0.596667E+00  0.172617E+05  0.157175E+05  0.145009E+04
  0.739111E-02  0.164095E+05  0.156823E+05  0.208597E+05  0.196589E+05  0.195823E+05  0.164245E+05  0.162968E+05  0.214233E+05 -0.595194E+00  0.172395E+05  0.155928E+05  0.149560E+04
  0.764163E-02  0.163921E+05  0.156162E+05  0.207683E+05  0.194923E+05  0.194170E+05  0.163941E+05  0.162719E+05  0.213648E+05 -0.593625E+00  0.172157E+05  0.154600E+05  0.154228E+04
  0.790064E-02  0.163735E+05  0.155457E+05  0.206709E+05  0.193155E+05  0.192416E+05  0.163617E+05  0.162453E+05  0.213025E+05 -0.591953E+00  0.171904E+05  0.153189E+05  0.159013E+04
  0.816844E-02  0.163538E+05  0.154707E+05  0.205671E+05  0.191282E+05  0.190557E+05  0.163273E+05  0.162170E+05  0.212363E+05 -0.590174E+00  0.171633E+05  0.151688E+05  0.163915E+04
  0.844531E-02  0.163327E+05  0.153907E+05  0.204567E+05  0.189297E+05  0.188587E+05  0.162906E+05  0.161868E+05  0.211659E+05 -0.588281E+00  0.171345E+05  0.150092E+05  0.168933E+04
  0.873156E-02  0.163102E+05  0.153056E+05  0.203391E+05  0.187196E+05  0.186501E+05  0.162516E+05  0.161546E+05  0.210911E+05 -0.586267E+00  0.171038E+05  0.148396E+05  0.174067E+04
  0.902752E-02  0.162863E+05  0.152151E+05  0.202140E+05  0.184972E+05  0.184294E+05  0.162101E+05  0.161203E+05  0.210115E+05 -0.584125E+00  0.170710E+05  0.146595E+05  0.179314E+04
  0.933351E-02  0.162608E+05  0.151187E+05  0.200809E+05  0.182621E+05  0.181961E+05  0.161659E+05  0.160838E+05  0.209270E+05 -0.581847E+00  0.170360E+05  0.144683E+05  0.184673E+04
  0.964987E-02  0.162336E+05  0.150162E+05  0.199394E+05  0.180136E+05  0.179495E+05  0.161190E+05  0.160450E+05  0.208373E+05 -0.579426E+00  0.169987E+05  0.142654E+05  0.190141E+04
  0.997695E-02  0.162046E+05  0.149072E+05  0.197889E+05  0.177514E+05  0.176892E+05  0.160691E+05  0.160036E+05  0.207421E+05 -0.576854E+00  0.169590E+05  0.140502E+05  0.195714E+04
  0.103151E-01  0.161737E+05  0.147913E+05  0.196290E+05  0.174748E+05  0.174146E+05  0.160161E+05  0.159595E+05  0.206411E+05 -0.574123E+00  0.169167E+05  0.138221E+05  0.201388E+04
  0.106648E-01  0.161408E+05  0.146682E+05  0.194592E+05  0.171833E+05  0.171252E+05  0.159598E+05  0.159127E+05  0.205340E+05 -0.571224E+00  0.168717E+05  0.135805E+05  0.207158E+04
  0.110262E-01  0.161058E+05  0.145375E+05  0.192789E+05  0.168765E+05  0.168206E+05  0.159001E+05  0.158629E+05  0.204205E+05 -0.568148E+00  0.168237E+05  0.133247E+05  0.213018E+04
  0.114000E-01  0.160686E+05  0.143987E+05  0.190875E+05  0.165538E+05  0.165003E+05  0.158367E+05  0.158099E+05  0.203003E+05 -0.564886E+00  0.167726E+05  0.130541E+05  0.218960E+04
  0.117864E-01  0.160290E+05  0.142514E+05  0.188845E+05  0.162150E+05  0.161639E+05  0.157695E+05  0.157536E+05  0.201731E+05 -0.561429E+00  0.167182E+05  0.127680E+05  0.224977E+04
  0.121859E-01  0.159868E+05  0.140953E+05  0.186694E+05  0.158595E+05  0.158110E+05  0.156983E+05  0.156938E+05  0.200386E+05 -0.557768E+00  0.166603E+05  0.124658E+05  0.231059E+04
  0.125989E-01  0.159420E+05  0.139297E+05  0.184414E+05  0.154872E+05  0.154412E+05  0.156229E+05  0.156303E+05  0.198964E+05 -0.553891E+00  0.165987E+05  0.121469E+05  0.237195E+04
  0.130260E-01  0.158944E+05  0.137544E+05  0.182000E+05  0.150977E+05  0.150544E+05  0.155431E+05  0.155628E+05  0.197462E+05 -0.549791E+00  0.165333E+05  0.118107E+05  0.243373E+04
  0.134675E-01  0.158438E+05  0.135687E+05  0.179446E+05  0.146909E+05  0.146505E+05  0.154586E+05  0.154913E+05  0.195878E+05 -0.545456E+00  0.164637E+05  0.114566E+05  0.249578E+04
  0.139240E-01  0.157900E+05  0.133723E+05  0.176745E+05  0.142668E+05  0.142292E+05  0.153693E+05  0.154154E+05  0.194207E+05 -0.540878E+00  0.163898E+05  0.110840E+05  0.255795E+04
  0.143959E-01  0.157330E+05  0.131647E+05  0.173892E+05  0.138254E+05  0.137908E+05  0.152750E+05  0.153351E+05  0.192448E+05 -0.536045E+00  0.163112E+05  0.106924E+05  0.262007E+04
  0.148839E-01  0.156724E+05  0.129455E+05  0.170880E+05  0.133670E+05  0.133354E+05  0.151755E+05  0.152499E+05  0.190596E+05 -0.530949E+00  0.162279E+05  0.102814E+05  0.268193E+04
  0.153884E-01  0.156082E+05  0.127141E+05  0.167703E+05  0.128918E+05  0.128633E+05  0.150705E+05  0.151598E+05  0.188649E+05 -0.525580E+00  0.161394E+05  0.985064E+04  0.274333E+04
  0.159099E-01  0.155401E+05  0.124701E+05  0.164355E+05  0.124004E+05  0.123750E+05  0.149599E+05  0.150644E+05  0.186606E+05 -0.519929E+00  0.160456E+05  0.939983E+04  0.280401E+04
  0.164492E-01  0.154679E+05  0.122130E+05  0.160832E+05  0.118934E+05  0.118712E+05  0.148435E+05  0.149637E+05  0.184462E+05 -0.513987E+00  0.159461E+05  0.892881E+04  0.286372E+04
  0.170068E-01  0.153916E+05  0.119426E+05  0.157127E+05  0.113718E+05  0.113528E+05  0.147210E+05  0.148572E+05  0.182217E+05 -0.507747E+00  0.158408E+05  0.843754E+04  0.292217E+04
  0.175832E-01  0.153107E+05  0.116583E+05  0.153236E+05  0.108367E+05  0.108209E+05  0.145924E+05  0.147449E+05  0.179868E+05 -0.501201E+00  0.157293E+05  0.792611E+04  0.297904E+04
  0.181792E-01  0.152252E+05  0.113599E+05  0.149156E+05  0.102893E+05  0.102768E+05  0.144573E+05  0.146264E+05  0.177415E+05 -0.494343E+00  0.156113E+05  0.739483E+04  0.303399E+04
  0.187954E-01  0.151349E+05  0.110471E+05  0.144882E+05  0.973143E+04  0.972205E+04  0.143158E+05  0.145016E+05  0.174856E+05 -0.487167E+00  0.154866E+05  0.684416E+04  0.308665E+04
  0.194324E-01  0.150395E+05  0.107196E+05  0.140412E+05  0.916481E+04  0.915854E+04  0.141677E+05  0.143702E+05  0.172191E+05 -0.479670E+00  0.153548E+05  0.627482E+04  0.313661E+04
  0.200911E-01  0.149388E+05  0.103773E+05  0.135745E+05  0.859161E+04  0.858838E+04  0.140128E+05  0.142321E+05  0.169421E+05 -0.471850E+00  0.152157E+05  0.568779E+04  0.318345E+04
  0.207721E-01  0.148327E+05  0.100201E+05  0.130881E+05  0.801425E+04  0.801396E+04  0.138510E+05  0.140871E+05  0.166546E+05 -0.463706E+00  0.150691E+05  0.508433E+04  0.322671E+04
  0.214762E-01  0.147209E+05  0.964795E+04  0.125820E+05  0.743543E+04  0.743793E+04  0.136824E+05  0.139349E+05  0.163569E+05 -0.455239E+00  0.149146E+05  0.446601E+04  0.326590E+04
  0.222041E-01  0.146032E+05  0.926108E+04  0.120566E+05  0.685809E+04  0.686323E+04  0.135069E+05  0.137755E+05  0.160491E+05 -0.446453E+00  0.147520E+05  0.383479E+04  0.330051E+04
  0.229567E-01  0.144794E+05  0.885970E+04  0.115123E+05  0.628545E+04  0.629305E+04  0.133245E+05  0.136088E+05  0.157317E+05 -0.437353E+00  0.145810E+05  0.319299E+04  0.332999E+04
  0.237348E-01  0.143495E+05  0.844421E+04  0.109498E+05  0.572095E+04  0.573079E+04  0.131352E+05  0.134346E+05  0.154049E+05 -0.427949E+00  0.144015E+05  0.254338E+04  0.335378E+04
  0.245393E-01  0.142131E+05  0.801519E+04  0.103699E+05  0.516822E+04  0.518004E+04  0.129392E+05  0.132529E+05  0.150695E+05 -0.418251E+00  0.142133E+05  0.188917E+04  0.337130E+04
  0.253711E-01  0.140703E+05  0.757337E+04  0.977388E+04  0.463100E+04  0.464455E+04  0.127365E+05  0.130637E+05  0.147259E+05 -0.408274E+00  0.140162E+05  0.123406E+04  0.338196E+04
  0.262311E-01  0.139207E+05  0.711969E+04  0.916310E+04  0.411314E+04  0.412811E+04  0.125274E+05  0.128670E+05  0.143748E+05 -0.398036E+00  0.138101E+05  0.582274E+03  0.338513E+04
  0.271202E-01  0.137643E+05  0.665531E+04  0.853930E+04  0.361845E+04  0.363454E+04  0.123121E+05  0.126629E+05  0.140172E+05 -0.387557E+00  0.135948E+05 -0.614589E+02  0.338021E+04
  0.280394E-01  0.136011E+05  0.618164E+04  0.790453E+04  0.315068E+04  0.316756E+04  0.120908E+05  0.124516E+05  0.136539E+05 -0.376862E+00  0.133705E+05 -0.691856E+03  0.336660E+04
  0.289898E-01  0.134309E+05  0.570031E+04  0.726119E+04  0.271335E+04  0.273068E+04  0.118639E+05  0.122332E+05  0.132858E+05 -0.365980E+00  0.131370E+05 -0.130310E+04  0.334371E+04
  0.299724E-01  0.132537E+05  0.521324E+04  0.661203E+04  0.230968E+04  0.232712E+04  0.116318E+05  0.120080E+05  0.129142E+05 -0.354941E+00  0.128945E+05 -0.188886E+04  0.331098E+04
  0.309883E-01  0.130695E+05  0.472262E+04  0.596017E+04  0.194242E+04  0.195965E+04  0.113948E+05  0.117763E+05  0.125401E+05 -0.343781E+00  0.126432E+05 -0.244233E+04  0.326788E+04
  0.320387E-01  0.128784E+05  0.423094E+04  0.530912E+04  0.161377E+04  0.163047E+04  0.111536E+05  0.115386E+05  0.121647E+05 -0.332538E+00  0.123833E+05 -0.295626E+04  0.321397E+04
  0.331246E-01  0.126803E+05  0.374096E+04  0.466277E+04  0.132523E+04  0.134111E+04  0.109085E+05  0.112954E+05  0.117895E+05 -0.321254E+00  0.121151E+05 -0.342308E+04  0.314886E+04
  0.342474E-01  0.124755E+05  0.325575E+04  0.402534E+04  0.107745E+04  0.109226E+04  0.106602E+05  0.110471E+05  0.114156E+05 -0.309972E+00  0.118390E+05 -0.383495E+04  0.307224E+04
  0.354082E-01  0.122640E+05  0.277864E+04  0.340142E+04  0.870178E+03  0.883717E+03  0.104093E+05  0.107945E+05  0.110445E+05 -0.298738E+00  0.115556E+05 -0.418396E+04  0.298395E+04
  0.366084E-01  0.120461E+05  0.231322E+04  0.279590E+04  0.702146E+03  0.714258E+03  0.101564E+05  0.105382E+05  0.106775E+05 -0.287602E+00  0.112654E+05 -0.446230E+04  0.288395E+04
  0.378492E-01  0.118219E+05  0.186330E+04  0.221391E+04  0.571053E+03  0.581649E+03  0.990218E+04  0.102790E+05  0.103160E+05 -0.276612E+00  0.109692E+05 -0.466243E+04  0.277236E+04
  0.391321E-01  0.115918E+05  0.143289E+04  0.166076E+04  0.473575E+03  0.482631E+03  0.964735E+04  0.100179E+05  0.996124E+04 -0.265817E+00  0.106677E+05 -0.477742E+04  0.264948E+04
  0.404585E-01  0.113561E+05  0.102611E+04  0.114186E+04  0.405435E+03  0.412996E+03  0.939261E+04  0.975569E+04  0.961458E+04 -0.255267E+00  0.103619E+05 -0.480118E+04  0.251582E+04
  0.418299E-01  0.111151E+05  0.647125E+03  0.662587E+03  0.361551E+03  0.367728E+03  0.913870E+04  0.949334E+04  0.927723E+04 -0.245009E+00  0.100527E+05 -0.472885E+04  0.237213E+04
  0.432477E-01  0.108694E+05  0.300065E+03  0.228151E+03  0.336248E+03  0.341211E+03  0.888635E+04  0.923186E+04  0.895036E+04 -0.235089E+00  0.974132E+04 -0.455716E+04  0.221938E+04
  0.447136E-01  0.106192E+05 -0.110891E+02 -0.156533E+03  0.323546E+03  0.327512E+03  0.863630E+04  0.897226E+04  0.863508E+04 -0.225550E+00  0.942884E+04 -0.428483E+04  0.205882E+04
  0.462292E-01  0.103652E+05 -0.282628E+03 -0.487046E+03  0.317506E+03  0.320726E+03  0.838929E+04  0.871553E+04  0.833239E+04 -0.216431E+00  0.911649E+04 -0.391300E+04  0.189197E+04
  0.477961E-01  0.101079E+05 -0.511257E+03 -0.759645E+03  0.312621E+03  0.315358E+03  0.814603E+04  0.846266E+04  0.804323E+04 -0.207764E+00  0.880555E+04 -0.344560E+04  0.172063E+04
  0.494162E-01  0.984782E+04 -0.694247E+03 -0.971476E+03  0.304218E+03  0.306724E+03  0.790723E+04  0.821455E+04  0.776839E+04 -0.199577E+00  0.849728E+04 -0.288979E+04  0.154685E+04
  0.510911E-01  0.958566E+04 -0.829602E+03 -0.112078E+04  0.288838E+03  0.291334E+03  0.767354E+04  0.797203E+04  0.750857E+04 -0.191893E+00  0.819297E+04 -0.225625E+04  0.137291E+04
  0.528229E-01  0.932202E+04 -0.916242E+03 -0.120727E+04  0.264537E+03  0.267189E+03  0.744556E+04  0.773581E+04  0.726428E+04 -0.184723E+00  0.789384E+04 -0.155932E+04  0.120132E+04
  0.546133E-01  0.905759E+04 -0.954095E+03 -0.123169E+04  0.231086E+03  0.233988E+03  0.722386E+04  0.750649E+04  0.703592E+04 -0.178075E+00  0.760112E+04 -0.817386E+03  0.103476E+04
  0.564644E-01  0.879306E+04 -0.944380E+03 -0.119692E+04  0.189964E+03  0.193130E+03  0.700886E+04  0.728445E+04  0.682356E+04 -0.171945E+00  0.731590E+04 -0.523930E+02  0.875983E+03
  0.583783E-01  0.852914E+04 -0.889636E+03 -0.110749E+04  0.144177E+03  0.147542E+03  0.680087E+04  0.706989E+04  0.662698E+04 -0.166319E+00  0.703914E+04  0.710256E+03  0.727745E+03
  0.611299E-01  0.816677E+04 -0.747568E+03 -0.906120E+03  0.809941E+02  0.844014E+02  0.652525E+04  0.678568E+04  0.638013E+04 -0.159329E+00  0.667219E+04  0.170753E+04  0.545179E+03
  0.638816E-01  0.782444E+04 -0.552633E+03 -0.648336E+03  0.307819E+02  0.338979E+02  0.627426E+04  0.652658E+04  0.616833E+04 -0.153415E+00  0.633953E+04  0.253298E+04  0.400000E+03
  0.666332E-01  0.750175E+04 -0.328238E+03 -0.364652E+03  0.403504E+00  0.295047E+01  0.604438E+04  0.628866E+04  0.598350E+04 -0.148339E+00  0.603836E+04  0.314120E+04  0.291867E+03
  0.693849E-01  0.719815E+04 -0.957860E+02 -0.819149E+02 -0.874445E+01 -0.690739E+01  0.583202E+04  0.606811E+04  0.581766E+04 -0.143884E+00  0.576566E+04  0.350533E+04  0.218680E+03
  0.721365E-01  0.691291E+04  0.126181E+03  0.177691E+03 -0.242086E+00  0.909519E+00  0.563369E+04  0.586145E+04  0.566335E+04 -0.139850E+00  0.551833E+04  0.361753E+04  0.176883E+03
  0.748881E-01  0.664517E+04  0.322601E+03  0.397265E+03  0.190322E+02  0.196657E+02  0.544620E+04  0.566561E+04  0.551402E+04 -0.136065E+00  0.529336E+04  0.348813E+04  0.161816E+03
  0.776398E-01  0.639395E+04  0.482296E+03  0.565449E+03  0.411133E+02  0.414795E+02  0.526678E+04  0.547806E+04  0.536440E+04 -0.132386E+00  0.508781E+04  0.314371E+04  0.168089E+03
  0.803914E-01  0.615824E+04  0.598078E+03  0.676325E+03  0.590460E+02  0.594040E+02  0.509326E+04  0.529680E+04  0.521079E+04 -0.128702E+00  0.489895E+04  0.262401E+04  0.189961E+03
  0.831430E-01  0.593695E+04  0.666696E+03  0.729015E+03  0.683719E+02  0.689208E+02  0.492412E+04  0.512043E+04  0.505116E+04 -0.124937E+00  0.472428E+04  0.197831E+04  0.221704E+03
  0.858947E-01  0.572900E+04  0.688496E+03  0.727016E+03  0.677452E+02  0.685806E+02  0.475845E+04  0.494808E+04  0.488511E+04 -0.121051E+00  0.456154E+04  0.126130E+04  0.257918E+03
  0.886463E-01  0.553332E+04  0.666980E+03  0.677355E+03  0.586761E+02  0.597790E+02  0.459597E+04  0.477938E+04  0.471363E+04 -0.117037E+00  0.440876E+04  0.528891E+03  0.293805E+03
  0.913980E-01  0.534888E+04  0.608184E+03  0.589618E+03  0.446098E+02  0.458688E+02  0.443686E+04  0.461441E+04  0.453879E+04 -0.112913E+00  0.426425E+04 -0.165846E+03  0.325372E+03
  0.941496E-01  0.517470E+04  0.520019E+03  0.474937E+03  0.296828E+02  0.309378E+02  0.428168E+04  0.445356E+04  0.436330E+04 -0.108724E+00  0.412665E+04 -0.776188E+03  0.349569E+03
  0.969012E-01  0.500988E+04  0.411491E+03  0.344994E+03  0.175186E+02  0.186126E+02  0.413117E+04  0.429746E+04  0.419015E+04 -0.104527E+00  0.399486E+04 -0.126471E+04  0.364355E+03
  0.996529E-01  0.485360E+04  0.292026E+03  0.211114E+03  0.103612E+02  0.111855E+02  0.398615E+04  0.414688E+04  0.402222E+04 -0.100389E+00  0.386809E+04 -0.160526E+04  0.368695E+03
  0.102405E+00  0.470511E+04  0.170783E+03  0.834911E+02  0.871268E+01  0.923315E+01  0.384742E+04  0.400261E+04  0.386203E+04 -0.963760E-01  0.374580E+04 -0.178410E+04  0.362495E+03
  0.105156E+00  0.456377E+04  0.560894E+02 -0.294076E+02  0.114877E+02  0.117472E+02  0.371563E+04  0.386539E+04  0.371160E+04 -0.925490E-01  0.362769E+04 -0.180007E+04  0.346489E+03
  0.107908E+00  0.442900E+04 -0.450438E+02 -0.121253E+03  0.165653E+02  0.166647E+02  0.359130E+04  0.373583E+04  0.357232E+04 -0.889588E-01  0.351361E+04 -0.166385E+04  0.322083E+03
  0.110659E+00  0.430030E+04 -0.127252E+03 -0.188057E+03  0.215336E+02  0.215978E+02  0.347472E+04  0.361434E+04  0.344497E+04 -0.856425E-01  0.340358E+04 -0.139636E+04  0.291173E+03
  0.113411E+00  0.417726E+04 -0.187007E+03 -0.228188E+03  0.244015E+02  0.245428E+02  0.336600E+04  0.350110E+04  0.332976E+04 -0.826217E-01  0.329768E+04 -0.102665E+04  0.255957E+03
