    0.10000E-03    0.30051E-03
    0.10202E-03    0.30637E-03
    0.10408E-03    0.31234E-03
    0.10618E-03    0.31843E-03
    0.10833E-03    0.32463E-03
    0.11052E-03    0.33096E-03
    0.11275E-03    0.33741E-03
    0.11503E-03    0.34398E-03
    0.11735E-03    0.35069E-03
    0.11972E-03    0.35752E-03
    0.12214E-03    0.36449E-03
    0.12461E-03    0.37159E-03
    0.12712E-03    0.37883E-03
    0.12969E-03    0.38621E-03
    0.13231E-03    0.39374E-03
    0.13499E-03    0.40141E-03
    0.13771E-03    0.40923E-03
    0.14049E-03    0.41721E-03
    0.14333E-03    0.42534E-03
    0.14623E-03    0.43363E-03
    0.14918E-03    0.44208E-03
    0.15220E-03    0.45069E-03
    0.15527E-03    0.45947E-03
    0.15841E-03    0.46843E-03
    0.16161E-03    0.47756E-03
    0.16487E-03    0.48686E-03
    0.16820E-03    0.49635E-03
    0.17160E-03    0.50602E-03
    0.17507E-03    0.51588E-03
    0.17860E-03    0.52593E-03
    0.18221E-03    0.53618E-03
    0.18589E-03    0.54663E-03
    0.18965E-03    0.55728E-03
    0.19348E-03    0.56814E-03
    0.19739E-03    0.57921E-03
    0.20138E-03    0.59050E-03
    0.20544E-03    0.60200E-03
    0.20959E-03    0.61373E-03
    0.21383E-03    0.62569E-03
    0.21815E-03    0.63789E-03
    0.22255E-03    0.65032E-03
    0.22705E-03    0.66299E-03
    0.23164E-03    0.67591E-03
    0.23632E-03    0.68908E-03
    0.24109E-03    0.70250E-03
    0.24596E-03    0.71619E-03
    0.25093E-03    0.73015E-03
    0.25600E-03    0.74437E-03
    0.26117E-03    0.75888E-03
    0.26645E-03    0.77366E-03
    0.27183E-03    0.78874E-03
    0.27732E-03    0.80411E-03
    0.28292E-03    0.81977E-03
    0.28864E-03    0.83575E-03
    0.29447E-03    0.85203E-03
    0.30042E-03    0.86863E-03
    0.30649E-03    0.88555E-03
    0.31268E-03    0.90281E-03
    0.31899E-03    0.92040E-03
    0.32544E-03    0.93833E-03
    0.33201E-03    0.95661E-03
    0.33872E-03    0.97525E-03
    0.34556E-03    0.99425E-03
    0.35254E-03    0.10136E-02
    0.35966E-03    0.10334E-02
    0.36693E-03    0.10535E-02
    0.37434E-03    0.10740E-02
    0.38190E-03    0.10949E-02
    0.38962E-03    0.11163E-02
    0.39749E-03    0.11380E-02
    0.40552E-03    0.11602E-02
    0.41371E-03    0.11828E-02
    0.42207E-03    0.12058E-02
    0.43060E-03    0.12293E-02
    0.43929E-03    0.12533E-02
    0.44817E-03    0.12777E-02
    0.45722E-03    0.13026E-02
    0.46646E-03    0.13279E-02
    0.47588E-03    0.13538E-02
    0.48550E-03    0.13802E-02
    0.49530E-03    0.14071E-02
    0.50531E-03    0.14345E-02
    0.51552E-03    0.14624E-02
    0.52593E-03    0.14909E-02
    0.53656E-03    0.15199E-02
    0.54739E-03    0.15495E-02
    0.55845E-03    0.15797E-02
    0.56973E-03    0.16105E-02
    0.58124E-03    0.16418E-02
    0.59299E-03    0.16738E-02
    0.60496E-03    0.17064E-02
    0.61719E-03    0.17396E-02
    0.62965E-03    0.17735E-02
    0.64237E-03    0.18080E-02
    0.65535E-03    0.18432E-02
    0.66859E-03    0.18791E-02
    0.68210E-03    0.19157E-02
    0.69588E-03    0.19530E-02
    0.70993E-03    0.19910E-02
    0.72427E-03    0.20298E-02
    0.73891E-03    0.20693E-02
    0.75383E-03    0.21096E-02
    0.76906E-03    0.21506E-02
