    0.10000E-03    0.17923E-02
    0.10202E-03    0.18273E-02
    0.10408E-03    0.18629E-02
    0.10618E-03    0.18992E-02
    0.10833E-03    0.19362E-02
    0.11052E-03    0.19739E-02
    0.11275E-03    0.20124E-02
    0.11503E-03    0.20516E-02
    0.11735E-03    0.20916E-02
    0.11972E-03    0.21323E-02
    0.12214E-03    0.21739E-02
    0.12461E-03    0.22162E-02
    0.12712E-03    0.22594E-02
    0.12969E-03    0.23035E-02
    0.13231E-03    0.23483E-02
    0.13499E-03    0.23941E-02
    0.13771E-03    0.24408E-02
    0.14049E-03    0.24883E-02
    0.14333E-03    0.25368E-02
    0.14623E-03    0.25862E-02
    0.14918E-03    0.26366E-02
    0.15220E-03    0.26880E-02
    0.15527E-03    0.27404E-02
    0.15841E-03    0.27938E-02
    0.16161E-03    0.28482E-02
    0.16487E-03    0.29037E-02
    0.16820E-03    0.29603E-02
    0.17160E-03    0.30180E-02
    0.17507E-03    0.30768E-02
    0.17860E-03    0.31368E-02
    0.18221E-03    0.31979E-02
    0.18589E-03    0.32602E-02
    0.18965E-03    0.33237E-02
    0.19348E-03    0.33885E-02
    0.19739E-03    0.34545E-02
    0.20138E-03    0.35218E-02
    0.20544E-03    0.35904E-02
    0.20959E-03    0.36604E-02
    0.21383E-03    0.37317E-02
    0.21815E-03    0.38044E-02
    0.22255E-03    0.38786E-02
    0.22705E-03    0.39541E-02
    0.23164E-03    0.40312E-02
    0.23632E-03    0.41097E-02
    0.24109E-03    0.41898E-02
    0.24596E-03    0.42714E-02
    0.25093E-03    0.43547E-02
    0.25600E-03    0.44395E-02
    0.26117E-03    0.45260E-02
    0.26645E-03    0.46142E-02
    0.27183E-03    0.47041E-02
    0.27732E-03    0.47957E-02
    0.28292E-03    0.48892E-02
    0.28864E-03    0.49844E-02
    0.29447E-03    0.50815E-02
    0.30042E-03    0.51805E-02
    0.30649E-03    0.52814E-02
    0.31268E-03    0.53843E-02
    0.31899E-03    0.54892E-02
    0.32544E-03    0.55962E-02
    0.33201E-03    0.57052E-02
    0.33872E-03    0.58163E-02
    0.34556E-03    0.59296E-02
    0.35254E-03    0.60451E-02
    0.35966E-03    0.61629E-02
    0.36693E-03    0.62830E-02
    0.37434E-03    0.64053E-02
    0.38190E-03    0.65301E-02
    0.38962E-03    0.66573E-02
    0.39749E-03    0.67870E-02
    0.40552E-03    0.69192E-02
    0.41371E-03    0.70539E-02
    0.42207E-03    0.71913E-02
    0.43060E-03    0.73314E-02
    0.43929E-03    0.74742E-02
    0.44817E-03    0.76198E-02
    0.45722E-03    0.77682E-02
    0.46646E-03    0.79194E-02
    0.47588E-03    0.80737E-02
    0.48550E-03    0.82309E-02
    0.49530E-03    0.83912E-02
    0.50531E-03    0.85546E-02
    0.51552E-03    0.87211E-02
    0.52593E-03    0.88909E-02
    0.53656E-03    0.90641E-02
    0.54739E-03    0.92405E-02
    0.55845E-03    0.94204E-02
    0.56973E-03    0.96038E-02
    0.58124E-03    0.97908E-02
    0.59299E-03    0.99814E-02
    0.60496E-03    0.10176E-01
    0.61719E-03    0.10374E-01
    0.62965E-03    0.10576E-01
    0.64237E-03    0.10782E-01
    0.65535E-03    0.10991E-01
    0.66859E-03    0.11205E-01
    0.68210E-03    0.11423E-01
    0.69588E-03    0.11646E-01
    0.70993E-03    0.11872E-01
    0.72427E-03    0.12103E-01
    0.73891E-03    0.12339E-01
    0.75383E-03    0.12579E-01
    0.76906E-03    0.12823E-01
    0.78460E-03    0.13073E-01
    0.80045E-03    0.13327E-01
    0.81662E-03    0.13586E-01
    0.83311E-03    0.13851E-01
    0.84994E-03    0.14120E-01
    0.86711E-03    0.14394E-01
    0.88463E-03    0.14674E-01
    0.90250E-03    0.14960E-01
    0.92073E-03    0.15250E-01
    0.93933E-03    0.15547E-01
    0.95831E-03    0.15849E-01
    0.97767E-03    0.16157E-01
    0.99742E-03    0.16471E-01
    0.10176E-02    0.16791E-01
    0.10381E-02    0.17117E-01
    0.10591E-02    0.17449E-01
    0.10805E-02    0.17788E-01
    0.11023E-02    0.18134E-01
    0.11246E-02    0.18486E-01
    0.11473E-02    0.18844E-01
    0.11705E-02    0.19210E-01
    0.11941E-02    0.19583E-01
    0.12182E-02    0.19963E-01
    0.12429E-02    0.20350E-01
    0.12680E-02    0.20745E-01
    0.12936E-02    0.21147E-01
    0.13197E-02    0.21557E-01
    0.13464E-02    0.21975E-01
    0.13736E-02    0.22401E-01
    0.14013E-02    0.22835E-01
    0.14296E-02    0.23277E-01
    0.14585E-02    0.23728E-01
    0.14880E-02    0.24187E-01
    0.15180E-02    0.24655E-01
    0.15487E-02    0.25132E-01
    0.15800E-02    0.25618E-01
    0.16119E-02    0.26113E-01
    0.16445E-02    0.26618E-01
    0.16777E-02    0.27133E-01
    0.17116E-02    0.27657E-01
    0.17462E-02    0.28191E-01
    0.17814E-02    0.28735E-01
    0.18174E-02    0.29289E-01
    0.18541E-02    0.29854E-01
    0.18916E-02    0.30430E-01
    0.19298E-02    0.31016E-01
    0.19688E-02    0.31614E-01
    0.20086E-02    0.32222E-01
    0.20491E-02    0.32842E-01
    0.20905E-02    0.33474E-01
    0.21328E-02    0.34118E-01
    0.21758E-02    0.34773E-01
    0.22198E-02    0.35441E-01
    0.22646E-02    0.36121E-01
    0.23104E-02    0.36813E-01
    0.23571E-02    0.37519E-01
    0.24047E-02    0.38238E-01
    0.24533E-02    0.38969E-01
    0.25028E-02    0.39715E-01
    0.25534E-02    0.40473E-01
    0.26050E-02    0.41246E-01
    0.26576E-02    0.42033E-01
    0.27113E-02    0.42834E-01
    0.27660E-02    0.43650E-01
    0.28219E-02    0.44480E-01
    0.28789E-02    0.45326E-01
    0.29371E-02    0.46186E-01
    0.29964E-02    0.47062E-01
    0.30569E-02    0.47954E-01
    0.31187E-02    0.48862E-01
    0.31817E-02    0.49785E-01
    0.32460E-02    0.50725E-01
    0.33115E-02    0.51681E-01
    0.33784E-02    0.52654E-01
    0.34467E-02    0.53644E-01
    0.35163E-02    0.54651E-01
    0.35874E-02    0.55675E-01
    0.36598E-02    0.56717E-01
    0.37338E-02    0.57777E-01
    0.38092E-02    0.58854E-01
    0.38861E-02    0.59950E-01
    0.39646E-02    0.61064E-01
    0.40447E-02    0.62196E-01
    0.41264E-02    0.63347E-01
    0.42098E-02    0.64517E-01
    0.42948E-02    0.65705E-01
    0.43816E-02    0.66913E-01
    0.44701E-02    0.68140E-01
    0.45604E-02    0.69386E-01
    0.46525E-02    0.70652E-01
    0.47465E-02    0.71937E-01
    0.48424E-02    0.73242E-01
    0.49402E-02    0.74567E-01
    0.50400E-02    0.75911E-01
    0.51419E-02    0.77276E-01
    0.52457E-02    0.78660E-01
    0.53517E-02    0.80064E-01
    0.54598E-02    0.81487E-01
    0.55701E-02    0.82931E-01
    0.56826E-02    0.84394E-01
    0.57974E-02    0.85876E-01
    0.59145E-02    0.87378E-01
    0.60340E-02    0.88900E-01
    0.61559E-02    0.90441E-01
    0.62803E-02    0.92000E-01
    0.64072E-02    0.93578E-01
    0.65366E-02    0.95175E-01
    0.66686E-02    0.96790E-01
    0.68033E-02    0.98422E-01
    0.69408E-02    0.10007E+00
    0.70810E-02    0.10174E+00
    0.72240E-02    0.10342E+00
    0.73700E-02    0.10512E+00
    0.75189E-02    0.10683E+00
    0.76708E-02    0.10856E+00
    0.78257E-02    0.11031E+00
    0.79838E-02    0.11206E+00
    0.81451E-02    0.11383E+00
    0.83096E-02    0.11561E+00
    0.84775E-02    0.11740E+00
    0.86488E-02    0.11920E+00
    0.88235E-02    0.12100E+00
    0.90017E-02    0.12282E+00
    0.91836E-02    0.12464E+00
    0.93691E-02    0.12646E+00
    0.95583E-02    0.12829E+00
    0.97514E-02    0.13012E+00
    0.99484E-02    0.13195E+00
    0.10149E-01    0.13378E+00
    0.10354E-01    0.13560E+00
    0.10564E-01    0.13742E+00
    0.10777E-01    0.13924E+00
    0.10995E-01    0.14104E+00
    0.11217E-01    0.14283E+00
    0.11443E-01    0.14461E+00
    0.11675E-01    0.14637E+00
    0.11910E-01    0.14812E+00
    0.12151E-01    0.14984E+00
    0.12397E-01    0.15154E+00
    0.12647E-01    0.15321E+00
    0.12902E-01    0.15486E+00
    0.13163E-01    0.15647E+00
    0.13429E-01    0.15805E+00
    0.13700E-01    0.15959E+00
    0.13977E-01    0.16109E+00
    0.14259E-01    0.16254E+00
    0.14547E-01    0.16395E+00
    0.14841E-01    0.16531E+00
    0.15141E-01    0.16661E+00
    0.15447E-01    0.16786E+00
    0.15759E-01    0.16905E+00
    0.16077E-01    0.17017E+00
    0.16402E-01    0.17123E+00
    0.16734E-01    0.17221E+00
    0.17072E-01    0.17312E+00
    0.17416E-01    0.17396E+00
    0.17768E-01    0.17471E+00
    0.18127E-01    0.17538E+00
    0.18493E-01    0.17596E+00
    0.18867E-01    0.17646E+00
    0.19248E-01    0.17686E+00
    0.19637E-01    0.17717E+00
    0.20034E-01    0.17738E+00
    0.20438E-01    0.17749E+00
    0.20851E-01    0.17750E+00
    0.21272E-01    0.17741E+00
    0.21702E-01    0.17721E+00
    0.22141E-01    0.17691E+00
    0.22588E-01    0.17650E+00
    0.23044E-01    0.17599E+00
    0.23510E-01    0.17537E+00
    0.23985E-01    0.17464E+00
    0.24469E-01    0.17380E+00
    0.24964E-01    0.17287E+00
    0.25468E-01    0.17182E+00
    0.25982E-01    0.17068E+00
    0.26507E-01    0.16943E+00
    0.27043E-01    0.16809E+00
    0.27589E-01    0.16666E+00
    0.28146E-01    0.16514E+00
    0.28715E-01    0.16353E+00
    0.29295E-01    0.16183E+00
    0.29887E-01    0.16007E+00
    0.30490E-01    0.15823E+00
    0.31106E-01    0.15632E+00
    0.31735E-01    0.15436E+00
    0.32376E-01    0.15234E+00
    0.33030E-01    0.15027E+00
    0.33697E-01    0.14817E+00
    0.34378E-01    0.14603E+00
    0.35072E-01    0.14387E+00
    0.35781E-01    0.14169E+00
    0.36504E-01    0.13949E+00
    0.37241E-01    0.13730E+00
    0.37993E-01    0.13510E+00
    0.38761E-01    0.13292E+00
    0.39544E-01    0.13076E+00
