  0.106679E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.213793E+01
  0.108834E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.218112E+01
  0.111032E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.222519E+01
  0.113275E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.227014E+01
  0.115564E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.231600E+01
  0.117898E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.236278E+01
  0.120280E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.241051E+01
  0.122710E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.245921E+01
  0.125188E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.250889E+01
  0.127717E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.255957E+01
  0.130298E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.261128E+01
  0.132930E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.266403E+01
  0.135615E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.271785E+01
  0.138355E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.277275E+01
  0.141150E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.282876E+01
  0.144001E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.288591E+01
  0.146910E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.294421E+01
  0.149878E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.300369E+01
  0.152906E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.306436E+01
  0.155994E-04  0.272595E+05  0.272595E+05  0.363460E+05  0.363460E+05  0.000000E+00  0.272595E+05  0.272595E+05  0.337580E+05 -0.610246E+00  0.282696E+05  0.282696E+05  0.312627E+01
