    0.10000E-03    0.30146E-02
    0.10202E-03    0.30734E-02
    0.10408E-03    0.31333E-02
    0.10618E-03    0.31943E-02
    0.10833E-03    0.32566E-02
    0.11052E-03    0.33200E-02
    0.11275E-03    0.33847E-02
    0.11503E-03    0.34507E-02
    0.11735E-03    0.35179E-02
    0.11972E-03    0.35865E-02
    0.12214E-03    0.36564E-02
    0.12461E-03    0.37276E-02
    0.12712E-03    0.38002E-02
    0.12969E-03    0.38743E-02
    0.13231E-03    0.39498E-02
    0.13499E-03    0.40268E-02
    0.13771E-03    0.41052E-02
    0.14049E-03    0.41852E-02
    0.14333E-03    0.42668E-02
    0.14623E-03    0.43499E-02
    0.14918E-03    0.44347E-02
    0.15220E-03    0.45211E-02
    0.15527E-03    0.46092E-02
    0.15841E-03    0.46990E-02
    0.16161E-03    0.47906E-02
    0.16487E-03    0.48839E-02
    0.16820E-03    0.49791E-02
    0.17160E-03    0.50761E-02
    0.17507E-03    0.51750E-02
    0.17860E-03    0.52758E-02
    0.18221E-03    0.53786E-02
    0.18589E-03    0.54834E-02
    0.18965E-03    0.55903E-02
    0.19348E-03    0.56992E-02
    0.19739E-03    0.58103E-02
    0.20138E-03    0.59235E-02
    0.20544E-03    0.60389E-02
    0.20959E-03    0.61566E-02
    0.21383E-03    0.62765E-02
    0.21815E-03    0.63988E-02
    0.22255E-03    0.65235E-02
    0.22705E-03    0.66506E-02
    0.23164E-03    0.67802E-02
    0.23632E-03    0.69123E-02
    0.24109E-03    0.70469E-02
    0.24596E-03    0.71842E-02
    0.25093E-03    0.73242E-02
    0.25600E-03    0.74669E-02
    0.26117E-03    0.76124E-02
    0.26645E-03    0.77607E-02
    0.27183E-03    0.79119E-02
    0.27732E-03    0.80660E-02
    0.28292E-03    0.82232E-02
    0.28864E-03    0.83834E-02
    0.29447E-03    0.85467E-02
    0.30042E-03    0.87132E-02
    0.30649E-03    0.88829E-02
    0.31268E-03    0.90560E-02
    0.31899E-03    0.92324E-02
    0.32544E-03    0.94123E-02
    0.33201E-03    0.95956E-02
    0.33872E-03    0.97825E-02
    0.34556E-03    0.99731E-02
    0.35254E-03    0.10167E-01
    0.35966E-03    0.10365E-01
    0.36693E-03    0.10567E-01
    0.37434E-03    0.10773E-01
    0.38190E-03    0.10983E-01
    0.38962E-03    0.11197E-01
    0.39749E-03    0.11415E-01
    0.40552E-03    0.11637E-01
    0.41371E-03    0.11864E-01
    0.42207E-03    0.12095E-01
    0.43060E-03    0.12331E-01
    0.43929E-03    0.12571E-01
    0.44817E-03    0.12815E-01
    0.45722E-03    0.13065E-01
    0.46646E-03    0.13319E-01
    0.47588E-03    0.13579E-01
    0.48550E-03    0.13843E-01
    0.49530E-03    0.14113E-01
    0.50531E-03    0.14387E-01
    0.51552E-03    0.14668E-01
    0.52593E-03    0.14953E-01
    0.53656E-03    0.15244E-01
    0.54739E-03    0.15541E-01
    0.55845E-03    0.15844E-01
    0.56973E-03    0.16152E-01
    0.58124E-03    0.16466E-01
    0.59299E-03    0.16787E-01
    0.60496E-03    0.17114E-01
    0.61719E-03    0.17447E-01
    0.62965E-03    0.17786E-01
    0.64237E-03    0.18132E-01
    0.65535E-03    0.18485E-01
    0.66859E-03    0.18845E-01
    0.68210E-03    0.19211E-01
    0.69588E-03    0.19585E-01
    0.70993E-03    0.19966E-01
    0.72427E-03    0.20354E-01
    0.73891E-03    0.20750E-01
    0.75383E-03    0.21154E-01
