0.101956E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.105412E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.108984E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.112678E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.116498E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.120446E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.124529E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.128750E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.133114E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.137626E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.142291E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.147114E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.152100E-04  0.170873E+05  0.170873E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.157255E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.162586E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.168097E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.173794E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.179685E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.185775E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.192072E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.198583E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.205314E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.212273E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.219468E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.226907E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.234598E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.242549E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170873E+05
  0.250771E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170872E+05
  0.259270E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170872E+05
  0.268058E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170872E+05
  0.277144E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170872E+05
  0.286538E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170872E+05
  0.296250E-04  0.170873E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170872E+05
  0.306292E-04  0.170872E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170872E+05
  0.316674E-04  0.170872E+05  0.170872E+05  0.227830E+05  0.227830E+05  0.000000E+00  0.170872E+05
  0.327407E-04  0.170872E+05  0.170872E+05  0.227830E+05  0.227829E+05  0.000000E+00  0.170872E+05
  0.338505E-04  0.170872E+05  0.170872E+05  0.227830E+05  0.227829E+05  0.000000E+00  0.170872E+05
  0.349979E-04  0.170872E+05  0.170872E+05  0.227830E+05  0.227829E+05  0.000000E+00  0.170872E+05
  0.361841E-04  0.170872E+05  0.170872E+05  0.227830E+05  0.227829E+05  0.000000E+00  0.170872E+05
