  0.106679E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.758296E+00
  0.108834E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.773615E+00
  0.111032E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.789243E+00
  0.113275E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.805186E+00
  0.115564E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.821452E+00
  0.117898E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.838046E+00
  0.120280E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.854976E+00
  0.122710E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.872248E+00
  0.125188E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.889868E+00
  0.127717E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.907845E+00
  0.130298E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.926185E+00
  0.132930E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.944895E+00
  0.135615E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.963983E+00
  0.138355E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.983457E+00
  0.141150E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.100332E+01
  0.144001E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.102359E+01
  0.146910E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.104427E+01
  0.149878E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.106537E+01
  0.152906E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.108689E+01
  0.155994E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.110884E+01
  0.159146E-04  0.114731E+06  0.114731E+06  0.152974E+06  0.152974E+06  0.000000E+00  0.114731E+06  0.114731E+06  0.122574E+06 -0.605974E+00  0.114495E+06  0.114495E+06  0.113124E+01
