  0.179671E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.376252E+01
  0.183301E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.383853E+01
  0.187004E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.391607E+01
  0.190781E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.399518E+01
  0.194635E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.407589E+01
  0.198567E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.415823E+01
  0.202579E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.424223E+01
  0.206671E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.432793E+01
  0.210846E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.441536E+01
  0.215105E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.450456E+01
  0.219451E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.459556E+01
  0.223884E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.468839E+01
  0.228407E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.478310E+01
  0.233021E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.487973E+01
  0.237728E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.497831E+01
  0.242531E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.507887E+01
  0.247430E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.518147E+01
  0.252429E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.528615E+01
  0.257528E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.539293E+01
  0.262730E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.550188E+01
  0.268038E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.561302E+01
  0.273453E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.572641E+01
  0.278977E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.584209E+01
  0.284612E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.596011E+01
  0.290362E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.608051E+01
