  0.101956E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.105412E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.108984E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.112678E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.116498E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.120446E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.124529E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.128750E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.133114E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.137626E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.142291E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.147114E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.152100E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.157255E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.162586E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.168097E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.173794E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.179685E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.185775E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.192072E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.198583E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.205314E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.212273E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.219468E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.226907E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.234598E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.242549E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.250771E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.259270E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.268058E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.277144E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.286538E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226921E+05  0.000000E+00  0.170191E+05
  0.296250E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.306292E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.316674E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.327407E-04  0.170191E+05  0.170191E+05  0.226921E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.338505E-04  0.170191E+05  0.170190E+05  0.226921E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.349979E-04  0.170191E+05  0.170190E+05  0.226921E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.361841E-04  0.170191E+05  0.170190E+05  0.226921E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.374106E-04  0.170191E+05  0.170190E+05  0.226921E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.386786E-04  0.170191E+05  0.170190E+05  0.226921E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.399896E-04  0.170191E+05  0.170190E+05  0.226921E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.413451E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.427465E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.441954E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.456934E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.472422E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.488434E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.504990E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226920E+05  0.000000E+00  0.170191E+05
  0.522107E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226919E+05  0.000000E+00  0.170191E+05
  0.539803E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226919E+05  0.000000E+00  0.170190E+05
  0.558100E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226919E+05  0.000000E+00  0.170190E+05
  0.577017E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226919E+05  0.000000E+00  0.170190E+05
  0.596575E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226919E+05  0.000000E+00  0.170190E+05
  0.616796E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226919E+05  0.000000E+00  0.170190E+05
  0.637702E-04  0.170191E+05  0.170190E+05  0.226920E+05  0.226919E+05  0.000000E+00  0.170190E+05
  0.659317E-04  0.170190E+05  0.170190E+05  0.226920E+05  0.226918E+05  0.000000E+00  0.170190E+05
  0.681665E-04  0.170190E+05  0.170190E+05  0.226920E+05  0.226918E+05  0.000000E+00  0.170190E+05
  0.704770E-04  0.170190E+05  0.170190E+05  0.226920E+05  0.226918E+05  0.000000E+00  0.170190E+05
  0.728658E-04  0.170190E+05  0.170190E+05  0.226919E+05  0.226918E+05  0.000000E+00  0.170190E+05
  0.753356E-04  0.170190E+05  0.170190E+05  0.226919E+05  0.226918E+05  0.000000E+00  0.170190E+05
  0.778891E-04  0.170190E+05  0.170189E+05  0.226919E+05  0.226918E+05  0.000000E+00  0.170190E+05
  0.805292E-04  0.170190E+05  0.170189E+05  0.226919E+05  0.226917E+05  0.000000E+00  0.170190E+05
  0.832588E-04  0.170190E+05  0.170189E+05  0.226919E+05  0.226917E+05  0.000000E+00  0.170190E+05
  0.860808E-04  0.170190E+05  0.170189E+05  0.226919E+05  0.226917E+05  0.000000E+00  0.170190E+05
  0.889986E-04  0.170190E+05  0.170189E+05  0.226919E+05  0.226916E+05  0.000000E+00  0.170190E+05
  0.920152E-04  0.170190E+05  0.170189E+05  0.226918E+05  0.226916E+05  0.000000E+00  0.170190E+05
  0.951340E-04  0.170190E+05  0.170189E+05  0.226918E+05  0.226916E+05  0.000000E+00  0.170190E+05
  0.983586E-04  0.170190E+05  0.170189E+05  0.226918E+05  0.226915E+05  0.000000E+00  0.170190E+05
  0.101692E-03  0.170190E+05  0.170189E+05  0.226918E+05  0.226915E+05  0.000000E+00  0.170190E+05
  0.105139E-03  0.170190E+05  0.170188E+05  0.226918E+05  0.226915E+05  0.000000E+00  0.170190E+05
  0.108703E-03  0.170190E+05  0.170188E+05  0.226918E+05  0.226914E+05  0.000000E+00  0.170190E+05
  0.112388E-03  0.170190E+05  0.170188E+05  0.226917E+05  0.226914E+05  0.000000E+00  0.170190E+05
  0.116197E-03  0.170190E+05  0.170188E+05  0.226917E+05  0.226913E+05  0.000000E+00  0.170190E+05
  0.120135E-03  0.170190E+05  0.170188E+05  0.226917E+05  0.226913E+05  0.000000E+00  0.170190E+05
  0.124207E-03  0.170190E+05  0.170187E+05  0.226916E+05  0.226912E+05  0.000000E+00  0.170189E+05
  0.128417E-03  0.170190E+05  0.170187E+05  0.226916E+05  0.226912E+05  0.000000E+00  0.170189E+05
  0.132770E-03  0.170190E+05  0.170187E+05  0.226916E+05  0.226911E+05  0.000000E+00  0.170189E+05
  0.137271E-03  0.170190E+05  0.170187E+05  0.226915E+05  0.226910E+05  0.000000E+00  0.170189E+05
  0.141923E-03  0.170190E+05  0.170186E+05  0.226915E+05  0.226909E+05  0.000000E+00  0.170189E+05
  0.146734E-03  0.170190E+05  0.170186E+05  0.226915E+05  0.226909E+05  0.000000E+00  0.170189E+05
  0.151707E-03  0.170189E+05  0.170186E+05  0.226914E+05  0.226908E+05  0.000000E+00  0.170189E+05
  0.156849E-03  0.170189E+05  0.170186E+05  0.226914E+05  0.226907E+05  0.000000E+00  0.170189E+05
  0.162166E-03  0.170189E+05  0.170185E+05  0.226913E+05  0.226906E+05  0.000000E+00  0.170189E+05
  0.167663E-03  0.170189E+05  0.170185E+05  0.226913E+05  0.226905E+05  0.000000E+00  0.170188E+05
  0.173345E-03  0.170189E+05  0.170184E+05  0.226912E+05  0.226904E+05  0.000000E+00  0.170188E+05
  0.179221E-03  0.170189E+05  0.170184E+05  0.226912E+05  0.226903E+05  0.000000E+00  0.170188E+05
  0.185296E-03  0.170189E+05  0.170184E+05  0.226911E+05  0.226901E+05  0.000000E+00  0.170188E+05
  0.191576E-03  0.170189E+05  0.170183E+05  0.226910E+05  0.226900E+05  0.000000E+00  0.170188E+05
  0.198070E-03  0.170189E+05  0.170182E+05  0.226910E+05  0.226899E+05  0.000000E+00  0.170188E+05
  0.204784E-03  0.170188E+05  0.170182E+05  0.226909E+05  0.226897E+05  0.000000E+00  0.170187E+05
  0.211725E-03  0.170188E+05  0.170181E+05  0.226908E+05  0.226895E+05  0.000000E+00  0.170187E+05
  0.218901E-03  0.170188E+05  0.170181E+05  0.226907E+05  0.226894E+05  0.000000E+00  0.170187E+05
  0.226321E-03  0.170188E+05  0.170180E+05  0.226906E+05  0.226892E+05  0.000000E+00  0.170187E+05
  0.233992E-03  0.170188E+05  0.170179E+05  0.226905E+05  0.226890E+05  0.000000E+00  0.170186E+05
  0.241923E-03  0.170187E+05  0.170178E+05  0.226904E+05  0.226888E+05  0.000000E+00  0.170186E+05
  0.250123E-03  0.170187E+05  0.170178E+05  0.226903E+05  0.226885E+05  0.000000E+00  0.170186E+05
  0.258601E-03  0.170187E+05  0.170177E+05  0.226902E+05  0.226883E+05  0.000000E+00  0.170185E+05
  0.267366E-03  0.170187E+05  0.170176E+05  0.226900E+05  0.226880E+05  0.000000E+00  0.170185E+05
  0.276429E-03  0.170186E+05  0.170175E+05  0.226899E+05  0.226877E+05  0.000000E+00  0.170184E+05
  0.285798E-03  0.170186E+05  0.170174E+05  0.226897E+05  0.226874E+05  0.000000E+00  0.170184E+05
  0.295486E-03  0.170186E+05  0.170172E+05  0.226896E+05  0.226871E+05  0.000000E+00  0.170184E+05
  0.305501E-03  0.170186E+05  0.170171E+05  0.226894E+05  0.226868E+05  0.000000E+00  0.170183E+05
  0.315856E-03  0.170185E+05  0.170170E+05  0.226892E+05  0.226864E+05  0.000000E+00  0.170183E+05
  0.326562E-03  0.170185E+05  0.170168E+05  0.226890E+05  0.226860E+05  0.000000E+00  0.170182E+05
  0.337631E-03  0.170184E+05  0.170167E+05  0.226888E+05  0.226856E+05  0.000000E+00  0.170181E+05
  0.349075E-03  0.170184E+05  0.170165E+05  0.226886E+05  0.226852E+05  0.000000E+00  0.170181E+05
  0.360907E-03  0.170183E+05  0.170163E+05  0.226883E+05  0.226847E+05  0.000000E+00  0.170180E+05
  0.373140E-03  0.170183E+05  0.170161E+05  0.226880E+05  0.226842E+05  0.000000E+00  0.170179E+05
  0.385788E-03  0.170182E+05  0.170159E+05  0.226878E+05  0.226836E+05  0.000000E+00  0.170179E+05
  0.398864E-03  0.170182E+05  0.170157E+05  0.226875E+05  0.226830E+05  0.000000E+00  0.170178E+05
  0.412383E-03  0.170181E+05  0.170155E+05  0.226871E+05  0.226824E+05  0.000000E+00  0.170177E+05
  0.426361E-03  0.170181E+05  0.170153E+05  0.226868E+05  0.226817E+05  0.000000E+00  0.170176E+05
